CODE_PCT,NOM_COMMERCIAL,NAME_MAIN,FORM,STRENGTH,PACKAGE,PRIX_PUBLIC,TARIF_REFERENCE,CATEGORIE,DCI,AP
300816,MONOREL 1mg comp sécable Bt 30,MONOREL,Comprimé Sécable,1mg,Bt 30,7.075,4.2,E,GLIMEPIRIDE,N
300817,MONOREL 2mg comp sécable Bt 30,MONOREL,Comprimé Sécable,2mg,Bt 30,11.105,6.96,E,GLIMEPIRIDE,N
300818,MONOREL 3mg comp sécable Bt 30,MONOREL,Comprimé Sécable,3mg,Bt 30,14.715,8.37,E,GLIMEPIRIDE,N
300819,MONOREL 4mg comp sécable Bt 30,MONOREL,Comprimé Sécable,4mg,Bt 30,16.85,9.75,E,GLIMEPIRIDE,N
303066,MONOREL 6mg Comp Séc Bt 90,MONOREL,Comprimé Sécable,6mg,Bt 90,32.415,32.4,E,GLIMEPIRIDE,N
301793,MONOREL Comp Sec 1 MG BT 90,MONOREL,Comprimé Sécable,1 MG,BT 90,13.295,12.6,E,GLIMEPIRIDE,N
301794,MONOREL Comp Sec 2 MG BT 90,MONOREL,Comprimé Sécable,2 MG,BT 90,23.195,20.88,E,GLIMEPIRIDE,N
301795,MONOREL Comp Sec 3 MG BT 90,MONOREL,Comprimé Sécable,3 MG,BT 90,26.745,25.11,E,GLIMEPIRIDE,N
301796,MONOREL Comp Sec 4 MG BT 90,MONOREL,Comprimé Sécable,4 MG,BT 90,31.66,29.25,E,GLIMEPIRIDE,N
302151,MONO-TIAZEM LP Gel LP 200mg Bt 30,MONO-TIAZEM LP,Gélule à Libération Prolongée,200mg,Bt 30,19.075,15.69,E,DILTIAZEM,N
301985,MONO-TIAZEM LP Gel LP 300mg Bt 30,MONO-TIAZEM LP,Gélule à Libération Prolongée,300mg,Bt 30,20.405,17.55,E,DILTIAZEM,N
107895,MONO-TILDIEM Gélule LP 200mg Bt 28,MONO-TILDIEM,Gélule à Libération Prolongée,200mg,Bt 28,31.59,14.644,E,DILTIAZEM,N
301308,MONO-TILDIEM LP 300 MG Gelule LP Bt 28,MONO-TILDIEM LP,Gélule à Libération Prolongée,300 MG,Bt 28,28.77,16.38,E,DILTIAZEM,N
105411,MONTELUKAST MYLAN 5 mg Comp. à Croquer Bt 28,MONTELUKAST MYLAN,Comprimé à Croquer,5 mg,Bt 28,40.845,34.132,E,MONTELUKAST,N
102936,MONURIL Ad Granule/Sus Buv 3gr Bt 1 Sachet,MONURIL Ad,Granulés pour Suspension Buvable,,Bt 1 Sachet,22.765,15.14,E,FOSFOMYCINE,N
105266,MOONIA 75ug Com Pell Bt 28,MOONIA,,75ug,Bt 28,10.612,10.612,E,DESOGESTREL,N
300664,MOPRAL 20 mg gélule Fl 14,MOPRAL,Gélule,20 mg,Fl 14,40,12.586,E,OMEPRAZOLE,N
506781,MORFIA CR 100mg Comp Bt 20,MORFIA CR,Comprimé,100mg,Bt 20,38.694,38.694,V,MORPHINE,N
506779,MORFIA CR 30mg Comp Bt 20,MORFIA CR,Comprimé,30mg,Bt 20,27.397,27.397,V,MORPHINE,N
506780,MORFIA CR 60mg Comp Bt 20,MORFIA CR,Comprimé,60mg,Bt 20,35.092,35.092,V,MORPHINE,N
502042,MORPHINE Fl inj 10mg/ml vrac,MORPHINE Fl inj,,10mg/ml,Fl inj 10mg/ml vrac,2.028,2.028,V,MORPHINE,N
502443,MOSCONTIN Comp enr LP 100mg Bt 14,MOSCONTIN,Comprimé à Libération Prolongée,100mg,Bt 14,110.036,110.036,V,MORPHINE,N
502440,MOSCONTIN Comp enr LP 10mg Bt 14,MOSCONTIN,Comprimé à Libération Prolongée,10mg,Bt 14,14.45,14.45,V,MORPHINE,N
502444,MOSCONTIN Comp enr LP 200mg Bt 14,MOSCONTIN,Comprimé à Libération Prolongée,200mg,Bt 14,222.661,222.656,V,MORPHINE,N
502441,MOSCONTIN Comp enr LP 30mg Bt 14,MOSCONTIN,Comprimé à Libération Prolongée,30mg,Bt 14,35.154,35.154,V,MORPHINE,N
502442,MOSCONTIN Comp enr LP 60mg Bt 14,MOSCONTIN,Comprimé à Libération Prolongée,60mg,Bt 14,69.104,69.104,V,MORPHINE,N
300528,MOTILIUM Comp enr 10mg Bt 40,MOTILIUM,Comprimé Enrobé,10mg,Bt 40,8.34,5.16,I,DOMPERIDONE,N
300527,MOTILIUM Susp buv 1mg/ml Fl 200ml avec pipette,MOTILIUM,Suspension Buvable,1mg/ml,Fl 200ml avec pipette,8.445,6.4,I,DOMPERIDONE,N
301712,MOVEN Gelule 15 MG BT 10,MOVEN,Gélule,15 MG,BT 10,8.715,8.71,E,MELOXICAM,N
301713,MOVEN Gelule 7.5 MG BT 10,MOVEN,Gélule,7.5 MG,BT 10,5.82,5.24,E,MELOXICAM,N
301875,MOVEN Gelule 7.5 MG BT 30,MOVEN,Gélule,7.5 MG,BT 30,15.725,15.72,E,MELOXICAM,N
103104,MOXAL Comp à croquer Bt 30,MOXAL,Comprimé à Croquer,,Bt 30,4.82,4.38,I,ALUMINIUM HYDROXYDE+MAGNESIUM HYDROXYDE,N
302797,MOXONYL 0.2 MG Comp Pell BT 30,MOXONYL,Comprimé Pelliculé,0.2 MG,BT 30,16.15,16.14,E,MOXONIDINE,N
302798,MOXONYL 0.4 MG Comp Pell BT 30,MOXONYL,Comprimé Pelliculé,0.4 MG,BT 30,30.115,29.94,E,MOXONIDINE,N
300393,MP20 Amp inj 20mg Bt 1+Solv/2ml,MP20,Solution Injectable,20mg,Bt 1+Solv/2ml,2.09,2.09,E,METHYLPREDNISOLONE,N
300392,MP40 Pdre P P Inj 40mg Bt 1 +Solv/2ml,MP40,Poudre pour Préparation Injectable,40mg,Bt 1 +Solv/2ml,3.22,3.1,E,METHYLPREDNISOLONE,N
308471,MYCODERM Crème derm 1% Tb 30gr,MYCODERM,Crème Dermique,,Tb 30gr,6.625,5.37,E,ECONAZOLE,N
300111,MYCODERME 1% Lait Derm Fl 30ml,MYCODERME 1% Lait Derm Fl,,30ml,Fl 30ml,6.75,4.29,E,ECONAZOLE,N
107873,MYCOHEAL VAGINAL Ovule  200mg Bt 7,MYCOHEAL VAGINAL Ovule,,200mg,Bt 7,4.513,4.508,I,MICONAZOLE,N
101549,MYCOHEAL VAGINAL Ovule  400mg Bt 3,MYCOHEAL VAGINAL Ovule,,400mg,Bt 3,4.343,4.341,I,MICONAZOLE,N
300911,MYCOPHIL 1% Creme Derm Tb 15gr,MYCOPHIL 1%,Crème Dermique,,Tb 15gr,7.435,6.405,E,TERBINAFINE,N
300813,MYCOPHIL 250mg comp sécable Bt 20,MYCOPHIL,Comprimé Sécable,250mg,Bt 20,36.365,31.04,E,TERBINAFINE,N
300910,MYCOPHIL Comp Sec 250mg Bt 30,MYCOPHIL,Comprimé Sécable,250mg,Bt 30,58.42,46.56,E,TERBINAFINE,N
300134,MYCOREX Crème 1% Tb 30gr,MYCOREX,Crème,,Tb 30gr,5.11,5.1,E,CICLOPIROXOLAMINE,N
300135,MYCOREX Lotion 1% Fl 30ml,MYCOREX,Lotion,,Fl 30ml,4.205,4.2,E,CICLOPIROXOLAMINE,N
307678,MYCOSTER 1% Crème Derm Tb 30gr,MYCOSTER 1%,Crème Dermique,,Tb 30gr,8.845,5.1,E,CICLOPIROXOLAMINE,N
102774,MYCOSTER 1% pdre usage ext gl/30 gr,MYCOSTER 1%,Poudre à Usage Externe,,,7.51,7.5,E,CICLOPIROXOLAMINE,N
307679,MYCOSTER 1% spray sol Fl 30ml,MYCOSTER 1%,Solution,,Fl 30ml,11.045,4.2,E,CICLOPIROXOLAMINE,N
100604,MYCOSTER VERNIS Vernis 8%  Fl 3ml,MYCOSTER VERNIS Vernis 8%  Fl,,3ml,Fl 3ml,21.829,21.828,E,CICLOPIROXOLAMINE,N
300115,MYDRICOL Collyre 0.5% Fl 5ml,MYDRICOL,Collyre,,Fl 5ml,3.24,3.24,E,TROPICAMIDE,N
301957,MYOLAX Comp 4 MG BT 24,MYOLAX,Comprimé,4 MG,BT 24,10.89,9.504,I,THIOCOLCHICOSIDE,N
301019,MYOLAX Comp 4mg  Bt 12,MYOLAX,Comprimé,4mg,Bt 12,6.38,4.752,I,THIOCOLCHICOSIDE,N
103249,NAABAK Collyre 4.9%Fl 10ml,NAABAK,Collyre,,Fl 10ml,12.351,12.35,E,ACIDE N-ACETYL-ASPARTYL-GLUTAMIQUE,N
100572,"NAAXIA Collyre 4,9%/Fl 5ml",NAAXIA,Collyre,,Fl 5ml,6.216,6.175,E,ACIDE N-ACETYL-ASPARTYL-GLUTAMIQUE,N
302537,NAFTOR 100mg Gél Bt 50,NAFTOR,Gélule,100mg,Bt 50,12.635,12.6,I,NAFTIDROFURYL,N
105738,NASACORT 2% (55µG/DOSE) Spray Nasal Fl 120 Doses/16.5gr (ex 101099),NASACORT 2%,,,,19.499,19.44,E,TRIAMCINOLONE,N
303011,NASOMET 50 mcg/Dose Susp Nas Fl 120 Doses,NASOMET,Suspension Nasale,50 mcg,Fl 120 Doses,13.69,12.96,E,MOMETASONE,N
105645,NASONEX 50mcg/Dose Susp Nas Fl 140 Doses (ex 101995),NASONEX,Suspension Nasale,50mcg,Fl 140 Doses,27.875,15.12,E,MOMETASONE,N
105582,NATISPRAY 0.3mg/Dose Sol P Pulv Bucc Fl 18ml/300 Doses,NATI,Solution,0.3mg,Fl 18ml/300 Doses,23.745,23.7,E,TRINITRINE,N
105153,NATRIXAM 1.5MG/10MG Comp à liber modifiee BT 30,NATRIXAM,Comprimé à Libération Prolongée,1.5MG/10MG,BT 30,19.145,19.14,E,INDAPAMIDE+AMLODIPINE,N
105152,NATRIXAM 1.5MG/5MG Comp à liber modifiee BT 30,NATRIXAM,Comprimé à Libération Prolongée,1.5MG/5MG,BT 30,14.44,14.43,E,INDAPAMIDE+AMLODIPINE,N
300648,NAUTAMINE Comp sec 90mg Bt 20,NAUTAMINE,Comprimé Sécable,90mg,Bt 20,4.87,4.86,I,DIPHENHYDRAMINE,N
302785,NEACREST 10 mg COMP. PELL. BT 30,NEACREST,Comprimé Pelliculé,10 mg,BT 30,19.74,16.2,E,ROSUVASTATINE,N
302786,NEACREST 10 mg COMP. PELL. BT 90,NEACREST,Comprimé Pelliculé,10 mg,BT 90,58.24,48.6,E,ROSUVASTATINE,N
302787,NEACREST 20 mg COMP. PELL. BT 30,NEACREST,Comprimé Pelliculé,20 mg,BT 30,38.24,24.3,E,ROSUVASTATINE,N
302788,NEACREST 20 mg COMP. PELL. BT 90,NEACREST,Comprimé Pelliculé,20 mg,BT 90,102.24,72.9,E,ROSUVASTATINE,N
302783,NEACREST 5 mg COMP. PELL. BT 30,NEACREST,Comprimé Pelliculé,5 mg,BT 30,17.67,13.68,E,ROSUVASTATINE,N
302784,NEACREST 5 mg COMP. PELL. BT 90,NEACREST,Comprimé Pelliculé,5 mg,BT 90,51.24,41.04,E,ROSUVASTATINE,N
302966,NEAFORGE 10MG/160MG Comp Pell Bt30,NEAFORGE,Comprimé Pelliculé,10MG/160MG,,44.64,37.8,E,AMLODIPINE+VALSARTAN,N
302967,NEAFORGE 10MG/160MG Comp Pell Bt90,NEAFORGE,Comprimé Pelliculé,10MG/160MG,,126.78,113.4,E,AMLODIPINE+VALSARTAN,N
302964,NEAFORGE 5MG/160MG Comp Pell Bt30,NEAFORGE,Comprimé Pelliculé,5MG/160MG,,44.64,37.8,E,AMLODIPINE+VALSARTAN,N
302965,NEAFORGE 5MG/160MG Comp Pell Bt90,NEAFORGE,Comprimé Pelliculé,5MG/160MG,,126.78,113.4,E,AMLODIPINE+VALSARTAN,N
302962,NEAFORGE 5MG/80MG Comp Pell Bt30,NEAFORGE,Comprimé Pelliculé,5MG/80MG,,39.39,33.36,E,AMLODIPINE+VALSARTAN,N
302963,NEAFORGE 5MG/80MG Comp Pell Bt90,NEAFORGE,Comprimé Pelliculé,5MG/80MG,,111.815,100.08,E,AMLODIPINE+VALSARTAN,N
303323,NEBICARD 5mg Comp Quadrisécable Bt 30,NEBICARD,Comprimé Sécable,5mg,Bt 30,16.54,15.18,E,NEBIVOLOL,N
303397,NEBICOR 5mg Comp Quadrisécable Bt 30,NEBICOR,Comprimé Sécable,5mg,Bt 30,15.66,15.18,E,NEBIVOLOL,N
103452,NEBILET Comp Sec 5 mg Bt 30,NEBILET,Comprimé Sécable,5 mg,Bt 30,35.545,15.18,E,NEBIVOLOL,N
105117,NEBILET PLUS 5MG/12.5 MG Comp Pell BT 28,NEBILET PLUS,Comprimé Pelliculé,5MG/12.5 MG,BT 28,33.875,33.852,E,NEBIVOLOL+HYDROCHLOROTHIAZIDE,N
105118,NEBILET PLUS 5MG/25 MG Comp Pell BT 28,NEBILET PLUS,Comprimé Pelliculé,5MG/25 MG,BT 28,33.875,33.852,E,NEBIVOLOL+HYDROCHLOROTHIAZIDE,N
302482,NEBILUS Comp Quadrisecable 5 MG BT 90,NEBILUS,Comprimé Sécable,5 MG,BT 90,48.785,45.54,E,NEBIVOLOL,N
301908,NEBILUS Comp Sec 5  MG BT 30,NEBILUS,Comprimé Sécable,5  MG,BT 30,19.615,15.18,E,NEBIVOLOL,N
303508,NEBIPRESS 5mg Comp Quadriséc Bt 30,NEBIPRESS,Comprimé Sécable,5mg,Bt 30,16.485,15.18,E,NEBIVOLOL,N
303509,NEBIPRESS 5mg Comp Quadriséc Bt 90,NEBIPRESS,Comprimé Sécable,5mg,Bt 90,45.615,45.54,E,NEBIVOLOL,N
304324,NEFOMED Sol Inj 20 mg Bt 5/2ml,NEFOMED,Solution Injectable,20 mg,Bt 5/2ml,6.055,6.04,E,NEFOPAM,N
303208,NEMACEST 4% Susp Buv Fl 10ml,NEMACEST 4%,Suspension Buvable,,Fl 10ml,4.1,4.1,E,ALBENDAZOLE,N
302885,NEMACEST 400 mg COMP BT 1,NEMACEST,Comprimé,400 mg,BT 1,3.52,3.12,E,ALBENDAZOLE,N
303307,NEMACEST 400mg Comp Bt 2,NEMACEST,Comprimé,400mg,Bt 2,6.24,6.24,E,ALBENDAZOLE,N
107740,NEO HEALAR Pde Rect Tb 30gr,NEO HEALAR,Pommade Rectale,,Tb 30gr,5.971,5.97,I,LIPINUS ALBUS+VATERIA INDICA+MENTHA PIPERITA,N
107741,NEO HEALAR Suppo Bt 10,NEO HEALAR,Suppositoire,,Bt 10,6.394,6.39,I,LIPINUS ALBUS+VATERIA INDICA+MENTHA PIPERITA,N
104734,NEOBRUFEN Comp Pell 400 MG BT 30,NEOBRUFEN,Comprimé Pelliculé,400 MG,BT 30,9.02,7.5,E,IBUPROFEN,N
306661,NEOCILONE Pde Derm Tb 10gr,NEOCILONE,Pommade Dermique,,Tb 10gr,2.75,2.75,E,TRIAMCINOLONE+NEOMYCINE,N
303457,NEOFLOXIN 0.3% collyre Fl 5ml,NEOFLOXIN 0.3%,Collyre,,Fl 5ml,5.7,4.6,E,CIPROFLOXACINE,N
302592,NEOFUNGINE Pde Tbe 10gr,NEOFUNGINE,Pommade,,Tbe 10gr,5.64,5.1,E,TRIAMCINOLONE+NEOMYCINE+NYSTATINE,N
307724,NEOMYCINE UNIMED 0.35% collyre Fl 5ml,NEOMYCINE UNIMED 0.35%,Collyre,,Fl 5ml,2.605,2.605,E,NEOMYCINE,N
300945,NEOPHRINE 10% Collyre  Fl 10ml,NEOPHRINE 10%,Collyre,,Fl 10ml,3.625,3.62,E,PHENYLEPHRINE,N
300608,NEOPHRINE Collyre 10% Fl 5ml,NEOPHRINE,Collyre,,Fl 5ml,2,1.81,E,PHENYLEPHRINE,N
300337,NEOPRED Collyre Fl 5ml,NEOPRED,Collyre,,Fl 5ml,3.24,3.24,E,PREDNISOLONE+NEOMYCINE,N
301706,NEOSTYNE  Pde Derm TBE 10 GR,NEOSTYNE,Pommade Dermique,,TBE 10 GR,5.109,5.1,E,TRIAMCINOLONE+NEOMYCINE+NYSTATINE,N
303336,NERGESIC 150mg Gél Bt 30,NERGESIC,Gélule,150mg,Bt 30,30.84,28.5,V,PREGABALINE,O
303337,NERGESIC 150mg Gél Bt 60,NERGESIC,Gélule,150mg,Bt 60,61.44,57,V,PREGABALINE,O
303334,NERGESIC 75mg Gél Bt 14,NERGESIC,Gélule,75mg,Bt 14,13.74,12.558,V,PREGABALINE,O
303335,NERGESIC 75mg Gél Bt 28,NERGESIC,Gélule,75mg,Bt 28,27.23,25.116,V,PREGABALINE,O
302809,NERVICA 75 MG Gel BT 56,NERVICA,Gélule,75 MG,BT 56,55.68,50.232,V,PREGABALINE,O
302331,NERVICA Gelule 150  MG BT 56,NERVICA,Gélule,150  MG,BT 56,79.715,53.2,V,PREGABALINE,O
302330,NERVICA Gelule 75 MG  BT 14,NERVICA,Gélule,75 MG,BT 14,17.085,12.558,V,PREGABALINE,O
309073,NETRAL 50 Comp Pell 50mg  Bt 30,NETRAL 50,Comprimé Pelliculé,50mg,Bt 30,25.03,20.85,E,SERTRALINE,N
302384,NETRAL Comp Pell Sec 100 MG BT 30,NETRAL,Comprimé Pelliculé Sécable,100 MG,BT 30,37.085,37.08,E,SERTRALINE,N
103704,NETROMICINE Amp Inj 100mg 1ml Bt 1,NETROMICINE,Solution Injectable,100mg/1ml,Bt 1,5.79,5.79,E,NETILMICINE SULFATE,N
106939,NEULEPTIL 4% Gttes Buv Fl 30ml,NEULEPTIL 4%,Gouttes Buvables,,Fl 30ml,10.24,4.47,E,PROPERICIAZINE,N
103564,NEULEPTIL Gttes Buv 4% Fl 30ml,NEULEPTIL,Gouttes Buvables,,Fl 30ml,4.499,4.47,E,PROPERICIAZINE,N
302190,NEURALGIN Gelule 300 MG BT 50,NEURALGIN,Gélule,300 MG,BT 50,35.175,28.3,V,GABAPENTINE,O
301460,NEURALGIN Gelule 300 mg Bt 90,NEURALGIN,Gélule,300 mg,Bt 90,55.98,50.94,V,GABAPENTINE,O
307401,"NEURODOL  Gttes Buv 0,2% Fl 30ml",NEURODOL,Gouttes Buvables,,Fl 30ml,2.545,2.52,E,HALOPERIDOL,N
307400,"NEURODOL FAIBLE Gttes Buv 0,05% Fl 30ml",NEURODOL FAIBLE,Gouttes Buvables,,Fl 30ml,1.495,1.47,E,HALOPERIDOL,N
302745,NEUROMED 150 mg GEL. BT/30,NEUROMED,Gélule,150 mg,BT/30,39.605,28.5,V,PREGABALINE,O
302746,NEUROMED 150 mg GEL. BT/90,NEUROMED,Gélule,150 mg,BT/90,100.5,85.5,V,PREGABALINE,O
302743,NEUROMED 75 mg GEL. BT/15,NEUROMED,Gélule,75 mg,BT/15,16.925,13.455,V,PREGABALINE,O
302744,NEUROMED 75 mg GEL. BT/30,NEUROMED,Gélule,75 mg,BT/30,32.24,26.91,V,PREGABALINE,O
302708,NEURYL 150 mg GEL. BT/60,NEURYL,Gélule,150 mg,BT/60,65.74,57,V,PREGABALINE,O
303451,NEURYL 150mg Gél Bt 30,NEURYL,Gélule,150mg,Bt 30,29.62,28.5,V,PREGABALINE,O
303452,NEURYL 150mg Gél Bt 90,NEURYL,Gélule,150mg,Bt 90,88.38,85.5,V,PREGABALINE,O
302703,NEURYL 75 mg GEL. BT/14,NEURYL,Gélule,75 mg,BT/14,14.1,12.558,V,PREGABALINE,O
303449,NEURYL 75mg Gél Bt 30,NEURYL,Gélule,75mg,Bt 30,27.61,26.91,V,PREGABALINE,O
303450,NEURYL 75mg Gél bt 60,NEURYL,Gélule,75mg,bt 60,53.83,53.82,V,PREGABALINE,O
105910,NEXIUM 20mg 20mg Comp Gastro-résist Bt 28,NEXIUM,Comprimé Gastro-Résistant,20mg/20mg,Bt 28,21.145,17.136,E,ESOMEPRAZOLE,N
105917,NEXIUM 40 40mg Comp Gastro-résist Bt 28,NEXIUM 40,Comprimé Gastro-Résistant,40mg,Bt 28,21.145,20.44,E,ESOMEPRAZOLE,N
302709,NEXUS 40 mg GEL. GASTRO-RESISTANTE BT/28,NEXUS,Gélule Gastro-Résistante,40 mg,BT/28,23.09,20.44,E,ESOMEPRAZOLE,N
302410,NEXUS Gelule Gastro-resis 20 MG BT 14,NEXUS,Gélule Gastro-Résistante,20 MG,BT 14,9.885,8.568,E,ESOMEPRAZOLE,N
302409,NEXUS Gelule Gastro-resis 20 MG BT 7,NEXUS,Gélule Gastro-Résistante,20 MG,BT 7,4.83,4.284,E,ESOMEPRAZOLE,N
302408,NEXUS Gelule Gastro-resis 40 MG BT 14,NEXUS,Gélule Gastro-Résistante,40 MG,BT 14,16.82,10.22,E,ESOMEPRAZOLE,N
303698,NIDAZOL 250mg Comp pell Bt 20,NIDAZOL,Comprimé Pelliculé,250mg,Bt 20,2.52,2.52,E,METRONIDAZOLE,N
308192,NIFLUMIC 400mg Suppo Bt 8,NIFLUMIC,Suppositoire,400mg,Bt 8,2.36,2.36,E,ACIDE NIFLUMIQUE,N
308191,NIFLUMIC 700mg Suppo Bt 8,NIFLUMIC,Suppositoire,700mg,Bt 8,3.12,3.12,E,ACIDE NIFLUMIQUE,N
307532,NIFLURIL Suppo  Enf 400mg Bt 8,NIFLURIL,Suppositoire Pédiatrique,400mg,Bt 8,4.565,2.36,E,ACIDE NIFLUMIQUE,N
307417,NIFLURIL Suppo Ad.  700mg Bt 8,NIFLURIL,Suppositoire Adulte,700mg,Bt 8,6.515,3.12,E,ACIDE NIFLUMIQUE,N
300149,NIFROXID Gélule 200mg Bt 20,NIFROXID,Gélule,200mg,Bt 20,4.04,4.04,I,NIFUROXAZIDE,N
300150,NIFROXID Sol Buv Fl 90ml,NIFROXID,Solution Buvable,,Fl 90ml,4.625,3.69,I,NIFUROXAZIDE,N
302633,NIPRAL 275 275 MG Comp Pell BT 10,NIPRAL 275,Comprimé Pelliculé,275 MG,BT 10,3.18,2.16,E,NAPROXENE,N
302636,NIPRAL 275 275 MG Comp Pell BT 30,NIPRAL 275,Comprimé Pelliculé,275 MG,BT 30,6.49,6.48,E,NAPROXENE,N
302641,NIPRAL 550 550 MG Comp Pell Sec BT 16,NIPRAL 550,Comprimé Pelliculé Sécable,550 MG,BT 16,7.25,7.248,E,NAPROXENE,N
302639,NIPRAL 550 550 MG Comp Pell Sec BT 8,NIPRAL 550,Comprimé Pelliculé Sécable,550 MG,BT 8,4.335,3.624,E,NAPROXENE,N
300653,NOCERTONE Comp 60mg Bt 30,NOCERTONE,Comprimé,60mg,Bt 30,7.61,7.59,E,OXETORONE,N
105410,NOMEGESTROL STRAGEN 5 MG Comp Bt 10,NOMEGESTROL STRAGEN,Comprimé,5 MG,Bt 10,12.22,12.22,E,NOMEGESTROL,N
300882,NOOTROPYL 800mg comp Pel Sec Bt 45,NOOTROPYL,Comprimé Sécable,800mg,Bt 45,16.595,9.855,I,PIRACETAM,N
309943,NORACIN Comp 400mg  Bt 14,NORACIN,Comprimé,400mg,Bt 14,11.89,11.886,E,NORFLOXACINE,N
302731,NORACTONE 50 mg COMP. PELL. SEC. BT/30,NORACTONE,Comprimé Pelliculé Sécable,50 mg,BT/30,13.45,13.44,E,SPIRONOLACTONE,N
102081,NORMIX 200mg Comp Enr Bt 12,NORMIX,Comprimé Enrobé,200mg,Bt 12,20,9.96,I,RIFAXIMINA,N
102082,NORMIX Susp Buv Fl 60ml,NORMIX,Suspension Buvable,,Fl 60ml,8.131,8.1,I,RIFAXIMINA,N
300259,NORMOCARDIL Comp  uadri Sec 40mg Bt 45,NORMOCARDIL,Comprimé Sécable,40mg,Bt 45,5.03,4.995,E,PROPRANOLOL,N
300254,"NORMOPTIC  Collyre 0,5% Fl 5ml",NORMOPTIC,Collyre,,Fl 5ml,3.46,3.17,E,TIMOLOL,N
300404,"NORMOPTIC Collyre 0,25% Fl 5ml",NORMOPTIC,Collyre,,Fl 5ml,3.26,3.12,E,TIMOLOL,N
303401,NOSPASM 160mg Comp Orodisp Bt 12,NOSPASM,Comprimé Orodispersible,160mg,Bt 12,5.8,5.796,I,PHLOROGLUCINOL,N
302762,NOSPASM 80 mg COMP. ORODISP. BT/10,NOSPASM,Comprimé Orodispersible,80 mg,BT/10,3.33,2.46,I,PHLOROGLUCINOL,N
302763,NOSPASM 80 mg COMP. ORODISP. BT/20,NOSPASM,Comprimé Orodispersible,80 mg,BT/20,5.92,4.92,I,PHLOROGLUCINOL,N
302764,NOSPASM 80 mg Comp. Orodisp. Bt/30,NOSPASM,Comprimé Orodispersible,80 mg,Bt/30,7.975,7.38,I,PHLOROGLUCINOL,N
302855,NOTOS COMBI 200µG/12µG Pdre P Inhal Bucc BT 120 Gel.+Inhalateur,NOTOS COMBI,Poudre pour Inhalation,200µG/12µG,BT 120 Gel.+Inhalateur,38.79,38.76,E,BUDESONIDE+FORMOTEROL,N
302816,NOTOS COMBI 400µG/12µG Pdre P Inhal Bucc bt 2 fl (60+ 60Gel) + Inh,NOTOS COMBI,Poudre pour Inhalation,400µG/12µG,bt 2 fl (60+ 60Gel) + Inh,46.89,46.86,E,BUDESONIDE+FORMOTEROL,N
302437,NOTOS EASY FLOW Pdre Inh Bucc 12 µgr BT 60 Gelule,NOTOS EASY FLOW,Poudre pour Inhalation,,BT 60 Gelule,32.015,31.98,E,FORMOTEROL,N
302440,NOTOS EASY FLOW Pdre P Inh Bucc 12 µGR BT 30 Gelule + Inh,NOTOS EASY FLOW,Poudre pour Inhalation,,BT 30 Gelule + Inh,17.365,15.99,E,FORMOTEROL,N
301773,NOVACLAV AD  Pdre P Sus  Or  1GR/125 MG BT 21,NOVACLAV AD,Poudre pour Suspension Buvable,125 MG,BT 21,24.595,24.528,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301112,NOVACLAV Ad Pdre PSus Or 1gr/125mg  Bt 12 Sachets,NOVACLAV Ad,Poudre pour Suspension Buvable,125mg,Bt 12 Sachets,18.375,14.016,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301107,NOVACLAV Comp Pell 500mg/62.5 mg Bt 16,NOVACLAV,Comprimé Pelliculé,500mg/62.5 mg,Bt 16,11.78,9.76,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301108,NOVACLAV Comp Pell 500mg/62.5mg  Bt 24,NOVACLAV,Comprimé Pelliculé,500mg/62.5mg,Bt 24,16.235,14.64,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
302254,NOVACLAV Enf Pdre P Susp Or 500 MG/62.5 MG  BT 21 Sachets -doses,NOVACLAV Enf,Suspension Buvable,500 MG/62.5 MG,BT 21 Sachets -doses,12.35,12.327,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301109,NOVACLAV Enf Pdre P Susp Or 500mg/62.5mg  Bt 12 Sachets-doses,NOVACLAV Enf,Suspension Buvable,500mg/62.5mg,Bt 12 Sachets-doses,9.9,7.044,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301111,NOVACLAV Enf Pdre Sus Or 100mg/12.5mg Fl 60ml,NOVACLAV Enf,Poudre pour Suspension Buvable,100mg/12.5mg,Fl 60ml,9.71,8.76,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301110,NOVACLAV Nour Pdre Sus Or 100mg/12.5mg  Fl 30ml,NOVACLAV Nour,Poudre pour Suspension Buvable,100mg/12.5mg,Fl 30ml,6.155,4.38,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301676,NOVADOL Comp 1000 MG BT 8,NOVADOL,Comprimé,1000 MG,BT 8,2.69,2.336,E,PARACETAMOL,N
301521,NOVADOL Comp 500 mg Bt 12,NOVADOL,Comprimé,500 mg,Bt 12,1.39,0.6,E,PARACETAMOL,N
302223,NOVADOL Comp 500 MG BT 16,NOVADOL,Comprimé,500 MG,BT 16,2.03,0.8,E,PARACETAMOL,N
302808,NOVADOL EXTRA 500 mg/65 mg COMP. BT 16,NOVADOL EXTRA,Comprimé,500 mg/65 mg,BT 16,2.67,2.096,E,PARACETAMOL+CAFEINE,N
